"Condition","loc_coord","loc_id","plate","Phase","Group","seconds_total","exp_sums","mean","sd","sem","median","iqr","CI_lower","CI_upper","phase_con_mean","phase_con_sd","phase_con_sem"
"WT+DMSO","G1",73,2,"Trans 2","1",29,10173,350.793103448276,369.714984752767,68.6543491227887,285,423,216.23057916761,485.355627728942,328.526939655172,220.446193265444,38.9697495361889
"WT+DMSO","G2",74,1,"Trans 2","1",29,14939,515.137931034483,565.18516081887,104.952249570912,343,870,309.431521875496,720.844340193469,328.526939655172,220.446193265444,38.9697495361889
"WT+DMSO","G2",74,2,"Trans 2","1",29,5704,196.689655172414,220.144612121908,40.8798281958337,177,345,116.56519190858,276.814118436248,328.526939655172,220.446193265444,38.9697495361889
"Mut1","G3",75,1,"Trans 2","1",29,21598,744.758620689655,673.226593947409,125.015040032849,665,787,499.729142225271,989.788099154039,287.927801724138,293.797616691192,51.9365717646969
"Mut1","G3",75,2,"Trans 2","1",29,3842,132.48275862069,378.341363311122,70.2562274064256,0,1,-5.21944709590454,270.184964337284,287.927801724138,293.797616691192,51.9365717646969
"Mut1","G4",76,1,"Trans 2","1",29,39770,1371.37931034483,1037.12733113404,192.589710487599,1632,1693,993.903477789133,1748.85514290052,287.927801724138,293.797616691192,51.9365717646969
"Mut1","G4",76,2,"Trans 2","1",29,10746,370.551724137931,332.572933591469,61.757243371802,331,554,249.507527129199,491.595921146663,287.927801724138,293.797616691192,51.9365717646969
"Mut2","G5",77,1,"Trans 2","1",29,46825,1614.65517241379,1081.57164995674,200.842813301429,1703,1055,1221.00325834299,2008.30708648459,363.511853448276,368.148182187728,65.0800190266107
"Mut2","G5",77,2,"Trans 2","1",29,142,4.89655172413793,18.4203785202038,3.42057841865855,0,0,-1.80778197643283,11.6008854247087,363.511853448276,368.148182187728,65.0800190266107
"Mut2","G6",78,1,"Trans 2","1",29,22996,792.965517241379,636.931790627011,118.275264256198,616,836,561.145999299231,1024.78503518353,363.511853448276,368.148182187728,65.0800190266107
"Mut2","G6",78,2,"Trans 2","1",29,4569,157.551724137931,288.318596868972,53.5394193483168,0,212,52.6144622152301,262.488986060632,363.511853448276,368.148182187728,65.0800190266107
"Mut3","G7",79,1,"Trans 2","1",29,29701,1024.1724137931,667.07576507821,123.872859785914,1039,930,781.381608612712,1266.96321897349,297.859913793103,262.91550864097,46.4773347597851
"Mut3","G7",79,2,"Trans 2","1",29,7,0.241379310344828,0.739457929538017,0.137313890293265,0,0,-0.027755914629971,0.510514535319626,297.859913793103,262.91550864097,46.4773347597851
"Mut3","G8",80,1,"Trans 2","1",29,21739,749.620689655172,635.485383320335,118.006673162243,642,1054,518.327610257176,980.913769053169,297.859913793103,262.91550864097,46.4773347597851
"Mut3","G8",80,2,"Trans 2","1",29,5,0.172413793103448,0.46820062223378,0.0869426728804078,0,0,0.00200615425784892,0.342821431949048,297.859913793103,262.91550864097,46.4773347597851
"Mut4","G9",81,1,"Trans 2","1",29,12149,418.931034482759,398.996592451837,74.0918071668352,264,565,273.711092435762,564.150976529756,329.32974137931,348.722835563845,61.646070445449
"Mut4","G9",81,2,"Trans 2","1",29,8181,282.103448275862,418.931152273053,77.7935619942465,165,293,129.628066767139,434.578829784585,329.32974137931,348.722835563845,61.646070445449
"Mut4","G10",82,1,"Trans 2","1",29,14922,514.551724137931,348.537207094256,64.721734538653,478,323,387.697124442171,641.406323833691,329.32974137931,348.722835563845,61.646070445449
"Mut4","G10",82,2,"Trans 2","1",29,6803,234.586206896552,208.101197436209,38.6434222329664,189,365,158.845099319938,310.327314473166,329.32974137931,348.722835563845,61.646070445449
"MUT+DMSO","G11",83,1,"Trans 2","1",29,19849,684.448275862069,526.562612353995,97.7802223724671,672,610,492.799040012034,876.097511712104,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","G11",83,2,"Trans 2","1",29,3420,117.931034482759,281.641861112716,52.2995806441401,2,169,15.423856420244,220.438212545273,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","G12",84,1,"Trans 2","1",29,15848,546.48275862069,638.520814108092,118.570338508889,432,804,314.084895143268,778.880622098112,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","G12",84,2,"Trans 2","1",29,6006,207.103448275862,171.781702174505,31.8990612779244,195,270,144.58128817113,269.625608380594,257.989224137931,190.488122828247,33.6738608468373
"WT+DMSO","H1",85,1,"Trans 2","1",29,16004,551.862068965517,502.628002470013,93.3356768959251,448,648,368.924142249504,734.79999568153,328.526939655172,220.446193265444,38.9697495361889
"WT+DMSO","H1",85,2,"Trans 2","1",29,10519,362.724137931034,460.971791556531,85.6003127231714,110,582,194.947524993619,530.50075086845,328.526939655172,220.446193265444,38.9697495361889
"WT+DMSO","H2",86,1,"Trans 2","1",29,12394,427.379310344828,416.437048388992,77.3304185300473,305,362,275.811690025935,578.94693066372,328.526939655172,220.446193265444,38.9697495361889
"WT+DMSO","H2",86,2,"Trans 2","1",29,5044,173.931034482759,431.35988712066,80.1015201148859,0,2,16.9320550575822,330.930013907935,328.526939655172,220.446193265444,38.9697495361889
"Mut1","H3",87,1,"Trans 2","1",29,20904,720.827586206897,634.217801083999,117.771289050199,595,569,489.995859668506,951.659312745287,287.927801724138,293.797616691192,51.9365717646969
"Mut1","H3",87,2,"Trans 2","1",29,11799,406.862068965517,473.123339713104,87.856798567481,442,616,234.662743773255,579.06139415778,287.927801724138,293.797616691192,51.9365717646969
"Mut1","H4",88,1,"Trans 2","1",29,13483,464.931034482759,508.634862789919,94.4511228544125,332,576,279.80683368811,650.055235277407,287.927801724138,293.797616691192,51.9365717646969
"Mut1","H4",88,2,"Trans 2","1",29,476,16.4137931034483,58.3624862643433,10.8376416237108,0,0,-4.82798447902485,37.6555706859214,287.927801724138,293.797616691192,51.9365717646969
"Mut2","H5",89,1,"Trans 2","1",29,28580,985.51724137931,945.264347784321,175.53118272852,1029,1704,641.476123231411,1329.55835952721,363.511853448276,368.148182187728,65.0800190266107
"Mut2","H5",89,2,"Trans 2","1",29,4993,172.172413793103,287.418692722148,53.3723113434454,0,311,67.5626835599505,276.782144026256,363.511853448276,368.148182187728,65.0800190266107
"Mut2","H6",90,1,"Trans 2","1",29,21313,734.931034482759,561.106237141957,104.194812459329,628,547,530.709202062474,939.152866903043,363.511853448276,368.148182187728,65.0800190266107
"Mut2","H6",90,2,"Trans 2","1",29,6607,227.827586206897,317.169633405658,58.8969223347553,35,409,112.389618430776,343.265553983017,363.511853448276,368.148182187728,65.0800190266107
"Mut3","H7",91,1,"Trans 2","1",29,9776,337.103448275862,298.435964036746,55.418167265998,368,546,228.483840434506,445.723056117218,297.859913793103,262.91550864097,46.4773347597851
"Mut3","H7",91,2,"Trans 2","1",29,96,3.31034482758621,17.6354015877882,3.27481186173244,0,0,-3.10828642140938,9.72897607658179,297.859913793103,262.91550864097,46.4773347597851
"Mut3","H8",92,1,"Trans 2","1",29,12587,434.034482758621,254.56468203563,47.27147471854,463,295,341.382392310282,526.686573206959,297.859913793103,262.91550864097,46.4773347597851
"Mut3","H8",92,2,"Trans 2","1",29,7689,265.137931034483,302.189241103027,56.1151333200933,155,284,155.1522697271,375.123592341866,297.859913793103,262.91550864097,46.4773347597851
"Mut4","H9",93,1,"Trans 2","1",29,12070,416.206896551724,437.488724696367,81.2396166811389,270,430,256.977247856692,575.436545246756,329.32974137931,348.722835563845,61.646070445449
"Mut4","H9",93,2,"Trans 2","1",29,4649,160.310344827586,181.038493035573,33.6180041873045,135,255,94.4190566204693,226.201633034703,329.32974137931,348.722835563845,61.646070445449
"Mut4","H10",94,1,"Trans 2","1",29,11931,411.413793103448,293.474934101386,54.4969271344449,427,501,304.599815919936,518.22777028696,329.32974137931,348.722835563845,61.646070445449
"Mut4","H10",94,2,"Trans 2","1",29,3595,123.965517241379,96.9150890354986,17.996680232906,121,151,88.6920239848835,159.239010497875,329.32974137931,348.722835563845,61.646070445449
"MUT+DMSO","H11",95,1,"Trans 2","1",29,4502,155.241379310345,319.953417945757,59.413858146341,0,0,38.7902173435164,271.692541277173,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","H11",95,2,"Trans 2","1",29,4732,163.172413793103,261.766808570081,48.6088760409488,0,235,67.8990167528437,258.445810833363,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","H12",96,1,"Trans 2","1",29,5634,194.275862068966,251.315097686397,46.6680420538743,127,297,102.806499643372,285.745224494559,257.989224137931,190.488122828247,33.6738608468373
"MUT+DMSO","H12",96,2,"Trans 2","1",29,5478,188.896551724138,230.962635324972,42.8886846729338,108,262,104.834729765188,272.958373683088,257.989224137931,190.488122828247,33.6738608468373
"WT+DMSO","A1",1,1,"600Hz","2",30,13088,436.266666666667,332.32036198299,60.6731195254554,462,503.75,317.347352396774,555.185980936559,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","A1",1,2,"600Hz","2",30,5667,188.9,200.509583570083,36.607873972434,173,228.5,117.148567014029,260.651432985971,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","A2",2,1,"600Hz","2",30,4318,143.933333333333,237.780387424359,43.4125606415463,0,234.25,58.8447144759025,229.021952190764,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","A2",2,2,"600Hz","2",30,7403,246.766666666667,294.825685884848,53.827559563688,173.5,408,141.264649921838,352.268683411495,319.597916666667,234.000945060969,41.3659137641679
"Mut1","A3",3,1,"600Hz","2",30,11513,383.766666666667,386.803584062607,70.6203494383118,312.5,564.5,245.350781767575,522.182551565758,273.171875,357.773440867149,63.2460065414013
"Mut1","A3",3,2,"600Hz","2",30,5118,170.6,247.675761346606,45.219200478934,46.5,234.5,81.9703670612894,259.229632938711,273.171875,357.773440867149,63.2460065414013
"Mut1","A4",4,1,"600Hz","2",30,1995,66.5,133.152168589175,24.3101487723406,0,0,18.8521084062124,114.147891593788,273.171875,357.773440867149,63.2460065414013
"Mut1","A4",4,2,"600Hz","2",30,8247,274.9,323.673244129813,59.0943790235916,216,307.25,159.07501711376,390.72498288624,273.171875,357.773440867149,63.2460065414013
"Mut2","A5",5,1,"600Hz","2",30,3214,107.133333333333,250.603510630298,45.7537319207333,0,0,17.4560187686961,196.810647897971,459.121875,496.68994126092,87.8032064031861
"Mut2","A5",5,2,"600Hz","2",30,9214,307.133333333333,258.500147846731,47.1954540313583,270,190.75,214.630243431871,399.636423234796,459.121875,496.68994126092,87.8032064031861
"Mut2","A6",6,1,"600Hz","2",30,6050,201.666666666667,596.790746746545,108.958584701145,0,203.5,-11.8921593475779,415.225492680911,459.121875,496.68994126092,87.8032064031861
"Mut2","A6",6,2,"600Hz","2",30,6290,209.666666666667,314.667348528386,57.4501349664458,53.5,292.75,97.064402132433,322.2689312009,459.121875,496.68994126092,87.8032064031861
"Mut3","A7",7,1,"600Hz","2",30,7647,254.9,253.31054268325,46.2479660938305,248,388,164.253986456092,345.546013543908,367.964583333333,315.695357320174,55.8075819875514
"Mut3","A7",7,2,"600Hz","2",30,14640,488,482.95355670192,88.1748524109973,343.5,399,315.177289274445,660.822710725555,367.964583333333,315.695357320174,55.8075819875514
"Mut3","A8",8,1,"600Hz","2",30,13011,433.7,385.065345999423,70.3029920391385,306.5,303.25,295.906135603288,571.493864396712,367.964583333333,315.695357320174,55.8075819875514
"Mut3","A8",8,2,"600Hz","2",30,14031,467.7,199.037537613663,36.3391163804287,433,215,396.47533189436,538.92466810564,367.964583333333,315.695357320174,55.8075819875514
"Mut4","A9",9,1,"600Hz","2",30,24049,801.633333333333,876.070910503188,159.947933218895,539.5,414.75,488.135384224299,1115.13128244237,326.261458333333,377.111237034176,66.6644782421283
"Mut4","A9",9,2,"600Hz","2",30,1142,38.0666666666667,82.4658480339226,15.0561350639908,0,1,8.55664194124465,67.5766913920887,326.261458333333,377.111237034176,66.6644782421283
"Mut4","A10",10,1,"600Hz","2",30,13717,457.233333333333,272.662439193825,49.7811228436129,390,275.75,359.662332559852,554.804334106815,326.261458333333,377.111237034176,66.6644782421283
"Mut4","A10",10,2,"600Hz","2",30,1343,44.7666666666667,120.627292426552,22.0234297042649,0,0,1.60074444630747,87.9325888870259,326.261458333333,377.111237034176,66.6644782421283
"MUT+DMSO","A11",11,1,"600Hz","2",30,15973,532.433333333333,597.155364947061,109.025154572245,287,785.25,318.744030371733,746.122636294933,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","A11",11,2,"600Hz","2",30,6933,231.1,177.315878278442,32.3733021123143,209,132.75,167.648327859864,294.551672140136,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","A12",12,1,"600Hz","2",30,4546,151.533333333333,281.788589540816,51.447322313023,0,206,50.6965815998082,252.370085066858,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","A12",12,2,"600Hz","2",30,13882,462.733333333333,476.81022996817,87.0532395342641,311.5,307.75,292.108983846176,633.357682820491,277.6,269.085428467652,47.5680327969912
"WT+DMSO","B1",13,1,"600Hz","2",30,11690,389.666666666667,389.939193609265,71.1928307983896,274,419.75,250.128718301823,529.20461503151,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","B1",13,2,"600Hz","2",30,4953,165.1,283.257936553752,51.7155871476191,0.5,331.25,63.7374491906665,266.462550809333,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","B2",14,1,"600Hz","2",30,7197,239.9,302.637640387494,55.2538207967891,170.5,153,131.602511238293,348.197488761707,319.597916666667,234.000945060969,41.3659137641679
"WT+DMSO","B2",14,2,"600Hz","2",30,4520,150.666666666667,250.006804505099,45.6447887857422,69.5,207.25,61.2028806466119,240.130452686721,319.597916666667,234.000945060969,41.3659137641679
"Mut1","B3",15,1,"600Hz","2",30,16182,539.4,306.88429808935,56.0291508692255,449.5,511.5,429.582864296318,649.217135703682,273.171875,357.773440867149,63.2460065414013
"Mut1","B3",15,2,"600Hz","2",30,13,0.433333333333333,1.1351236704106,0.207244279947315,0,0,0.0271345446365953,0.839532122030071,273.171875,357.773440867149,63.2460065414013
"Mut1","B4",16,1,"600Hz","2",30,9532,317.733333333333,304.651630706212,55.6215234395086,225.5,164.25,208.715147391897,426.75151927477,273.171875,357.773440867149,63.2460065414013
"Mut1","B4",16,2,"600Hz","2",30,7405,246.833333333333,277.703027106958,50.7014040779832,140,404.5,147.458581340486,346.20808532618,273.171875,357.773440867149,63.2460065414013
"Mut2","B5",17,1,"600Hz","2",30,32713,1090.43333333333,691.193055686966,126.194009396892,990,993.25,843.093074915425,1337.77359175124,459.121875,496.68994126092,87.8032064031861
"Mut2","B5",17,2,"600Hz","2",30,7851,261.7,279.129329807207,50.9618101322355,241.5,388.75,161.814852140818,361.585147859182,459.121875,496.68994126092,87.8032064031861
"Mut2","B6",18,1,"600Hz","2",30,14690,489.666666666667,358.820994016691,65.5114508431227,496,517.25,361.264223014146,618.069110319187,459.121875,496.68994126092,87.8032064031861
"Mut2","B6",18,2,"600Hz","2",30,498,16.6,89.6035713573962,16.3592990884899,0,0,-15.4642262134402,48.6642262134402,459.121875,496.68994126092,87.8032064031861
"Mut3","B7",19,1,"600Hz","2",30,6345,211.5,217.937313037013,39.7897274908123,175,337.25,133.512134118008,289.487865881992,367.964583333333,315.695357320174,55.8075819875514
"Mut3","B7",19,2,"600Hz","2",30,2668,88.9333333333333,127.59227447517,23.2950556311471,7.5,175,43.275024296285,134.591642370382,367.964583333333,315.695357320174,55.8075819875514
"Mut3","B8",20,1,"600Hz","2",30,7111,237.033333333333,492.993493930165,90.0078857762791,0,87,60.6178772118263,413.44878945484,367.964583333333,315.695357320174,55.8075819875514
"Mut3","B8",20,2,"600Hz","2",30,10211,340.366666666667,297.866029053949,54.3826477424456,265.5,222,233.776677091473,446.95665624186,367.964583333333,315.695357320174,55.8075819875514
"Mut4","B9",21,1,"600Hz","2",30,43884,1462.8,551.843830982193,100.752438149672,1515.5,494,1265.32522122664,1660.27477877336,326.261458333333,377.111237034176,66.6644782421283
"Mut4","B9",21,2,"600Hz","2",30,4464,148.8,186.040299675765,33.9661562458124,106.5,202.5,82.2263337582077,215.373666241792,326.261458333333,377.111237034176,66.6644782421283
"Mut4","B10",22,1,"600Hz","2",30,18395,613.166666666667,807.855956917096,147.493643606138,340,505,324.079125198635,902.254208134698,326.261458333333,377.111237034176,66.6644782421283
"Mut4","B10",22,2,"600Hz","2",30,7280,242.666666666667,242.594501079524,44.2914935226555,192.5,243.75,155.855339362262,329.477993971071,326.261458333333,377.111237034176,66.6644782421283
"MUT+DMSO","B11",23,1,"600Hz","2",30,3124,104.133333333333,171.883828717866,31.3815500863765,0,121.25,42.6254951640355,165.641171502631,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","B11",23,2,"600Hz","2",30,10296,343.2,241.246247067468,44.0453371441056,326.5,349,256.871139197553,429.528860802447,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","B12",24,1,"600Hz","2",30,15685,522.833333333333,313.979472570107,57.3245465734073,482.5,242,410.477222049455,635.189444617212,277.6,269.085428467652,47.5680327969912
"MUT+DMSO","B12",24,2,"600Hz","2",30,1096,36.5333333333333,167.580908577141,30.5959479449704,0,0.75,-23.4347246388087,96.5013913054754,277.6,269.085428467652,47.5680327969912
"WT+DMSO","C1",25,1,"600Hz","2",30,15500,516.666666666667,399.598793044097,72.9564243006968,473.5,435,373.672075037301,659.661258296032,319.597916666667,234.000945060969,41.3659137641679
