time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
45933735	22	1	0	19	0	0	0	0	0	0	0	0	16	0	0	0	0	21	0	0	0	27	28	0	123	0	0	0	0	0	11	0	0	0	0	0	0	0	0	86	69	0	90	1	83	14	0	0	84	0	14	2	0	0	0	92	0	0	82	0	0	19	0	0	0	0	0	25	0	9	0	0	0	0	0	19	0	0	96	0	0	42	15	12	9	0	0	0	4	0	0	3	0	12	0	48
45966768	3	120	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	11	22	79	0	110	0	0	0	0	0	9	0	0	0	0	0	0	0	0	55	42	0	53	1	68	29	0	0	47	0	0	0	0	117	0	82	0	0	85	0	0	16	0	0	0	0	79	83	0	1	0	0	0	0	0	23	8	89	160	0	0	11	6	7	3	0	0	0	0	0	0	0	0	0	0	13
46000432	0	111	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	135	26	62	0	28	0	0	0	0	0	2	0	0	0	0	0	0	0	0	43	21	0	29	1	76	68	0	0	10	0	0	0	0	83	0	23	0	62	131	0	0	9	0	0	0	0	62	85	0	2	0	0	0	0	26	0	204	170	97	0	0	0	3	7	2	0	0	0	0	0	0	0	0	0	0	0
46033581	0	90	123	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	31	31	0	189	0	0	0	0	0	3	0	0	0	0	6	0	0	0	23	8	0	26	0	82	22	0	0	1	0	72	0	85	94	0	38	0	97	112	0	0	7	0	0	0	0	47	59	0	0	0	0	0	0	131	0	107	114	81	0	0	0	2	2	46	0	0	6	0	0	0	0	0	0	0	0
46066693	0	53	122	5	124	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	95	30	0	0	255	0	131	0	0	0	0	0	0	0	0	103	0	0	0	9	1	0	17	0	68	0	0	85	0	0	82	0	48	85	0	0	0	77	91	0	0	7	0	0	0	0	16	17	0	0	0	0	0	0	78	0	82	134	135	0	0	0	0	2	66	0	0	81	0	0	87	0	1	0	0	0
46100197	0	38	56	4	77	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	89	24	0	0	182	0	200	0	0	0	0	0	0	0	0	97	0	0	0	3	0	0	14	0	41	0	0	104	0	0	89	0	60	66	0	0	0	66	67	0	0	6	0	0	0	0	54	0	198	0	123	0	0	0	123	0	46	133	76	27	0	0	0	25	57	129	0	70	1	0	98	0	111	0	0	0
46133693	0	27	20	3	58	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	39	10	0	0	91	0	146	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	2	0	31	0	0	71	0	0	50	0	112	88	0	0	0	65	83	0	0	3	0	0	0	0	151	0	181	0	135	0	0	0	159	2	25	100	54	66	0	0	0	53	50	278	0	59	0	0	151	0	100	0	0	0
46166964	0	19	12	2	25	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	17	0	0	0	71	0	96	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	25	0	0	74	0	0	47	0	142	88	0	0	0	34	140	0	0	2	0	0	0	0	106	0	163	0	99	0	0	0	150	20	12	120	41	48	0	0	0	138	39	60	12	33	0	0	285	0	156	0	0	0
46200235	0	15	4	2	1	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	154	0	0	0	51	0	58	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	20	0	0	60	0	0	31	0	76	81	0	0	0	4	135	0	0	1	0	0	0	0	113	0	125	0	62	0	94	0	75	0	125	85	28	43	0	0	0	153	27	12	63	19	0	0	184	0	65	0	0	0
46233621	0	8	0	2	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	103	0	0	70	48	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	0	0	39	0	0	11	0	22	102	0	0	0	0	92	0	0	1	0	0	0	0	114	0	59	0	38	0	228	0	30	3	95	71	41	36	0	0	0	140	19	0	32	5	0	0	124	0	42	0	0	0
46266901	0	5	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	91	0	0	48	33	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	10	0	0	27	0	0	0	94	8	6	80	0	0	0	44	0	0	1	0	0	0	0	55	0	1	0	32	0	148	0	0	33	92	151	64	16	0	0	0	68	12	0	3	0	0	0	107	0	24	0	0	0
46300290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	62	0	0	0	161	0	0	35	22	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	4	0	0	20	0	0	0	77	4	0	121	0	0	0	33	0	0	0	0	0	0	0	22	0	0	0	18	0	87	0	0	29	96	133	67	6	0	0	0	26	8	0	0	0	0	0	80	83	8	0	0	0
46333566	0	0	0	0	0	12	0	0	0	0	0	0	20	0	14	0	86	0	0	0	111	0	0	13	12	0	0	0	31	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	3	0	0	15	0	0	0	89	0	0	171	0	0	0	41	0	0	0	0	0	0	0	17	0	0	0	13	0	36	19	19	21	90	87	47	1	0	0	0	11	5	0	0	0	0	0	63	82	0	0	0	0
46367064	0	0	0	0	0	38	0	0	53	0	0	0	184	0	11	0	81	0	0	0	125	0	0	0	8	0	0	0	116	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	14	0	0	0	79	0	0	147	0	0	0	213	0	0	0	0	0	0	0	6	0	0	0	9	0	159	57	35	0	113	34	22	3	0	0	0	5	1	0	23	0	0	0	54	62	10	0	0	0
46400374	0	0	0	0	0	0	0	0	113	0	0	0	104	0	8	0	75	0	0	0	78	0	0	0	3	0	0	0	152	0	0	0	0	0	82	0	19	0	0	0	0	0	0	0	0	0	0	8	0	0	0	48	0	0	158	0	0	0	200	0	92	0	0	0	0	0	4	0	0	0	6	0	202	58	25	0	130	4	0	0	0	0	0	6	0	53	144	0	0	0	54	33	31	0	0	0
46433364	0	0	0	0	0	0	0	0	57	0	0	77	65	0	7	78	46	0	0	0	56	0	0	0	0	0	0	0	216	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	30	69	0	130	0	0	0	209	0	44	0	0	0	0	0	0	0	0	0	0	0	112	30	0	0	192	0	0	0	51	0	0	51	0	102	112	0	0	0	43	1	51	0	0	0
46466796	0	0	0	0	0	105	0	0	89	1	0	48	31	0	10	50	18	27	0	0	41	0	0	0	0	0	0	0	219	0	0	0	0	0	84	0	0	0	0	0	0	0	93	109	0	0	0	2	0	0	0	15	68	0	127	0	0	0	105	0	45	0	0	0	0	0	0	0	48	0	1	0	70	0	0	0	115	0	0	0	95	0	0	49	26	100	52	46	0	0	34	0	54	0	0	0
46500031	0	0	0	0	0	80	0	0	67	101	0	33	10	0	9	31	1	26	0	0	26	0	0	0	0	0	0	0	192	0	0	0	0	0	71	0	0	0	0	0	0	0	84	50	0	138	81	3	0	0	0	9	80	0	105	0	0	0	77	0	32	0	0	0	0	0	1	0	137	0	0	0	45	126	0	0	107	0	142	1	81	0	0	70	123	134	33	82	0	0	30	0	63	50	0	0
46533427	0	0	0	0	0	146	0	0	97	67	0	23	5	0	5	1	0	25	0	0	17	0	0	50	0	0	0	0	176	0	0	0	0	0	43	0	0	0	0	0	0	0	147	45	52	73	38	1	32	0	0	1	62	0	58	0	0	0	41	0	2	0	0	0	0	0	25	0	97	0	0	0	32	150	0	24	34	0	89	39	44	0	0	68	59	174	22	70	0	0	25	0	57	110	0	0
46567045	0	0	0	0	0	124	0	0	73	60	0	0	0	0	13	0	0	13	0	0	12	0	0	93	0	0	0	0	101	0	0	0	0	0	28	0	0	0	0	0	0	0	226	17	66	87	55	0	114	0	0	0	55	0	41	0	0	0	18	0	0	0	0	0	0	0	36	0	79	0	0	0	26	184	0	75	1	0	95	51	1	0	0	35	49	80	14	0	0	0	18	0	41	62	0	0
46600070	2	0	0	0	0	85	0	0	62	38	0	0	0	0	53	0	0	1	0	0	10	29	0	65	0	0	0	0	57	0	0	0	0	0	17	0	0	0	0	0	0	0	282	23	73	64	147	0	80	0	0	0	33	0	24	0	0	0	10	0	0	0	1	0	0	0	29	0	53	0	0	0	26	67	0	178	0	0	68	47	0	0	0	12	31	22	8	0	0	0	11	0	30	0	0	0
46633696	28	0	0	0	0	61	0	0	34	30	0	0	0	0	57	0	0	0	0	0	2	83	0	19	0	0	0	0	36	0	0	0	0	0	7	0	0	0	0	0	0	0	194	82	63	37	132	0	52	0	61	0	9	0	18	0	0	0	3	0	0	0	7	0	0	0	19	0	26	0	0	0	20	26	0	143	0	0	3	54	0	0	0	0	17	1	0	0	0	0	10	0	15	0	0	0
46666705	29	0	0	0	0	35	0	0	27	6	0	0	0	0	51	0	0	0	0	0	1	39	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	75	0	172	139	34	9	35	0	34	6	85	0	0	0	53	0	0	0	0	0	0	0	8	0	0	0	1	0	18	0	0	0	12	19	0	93	8	0	0	47	0	0	0	0	7	1	0	0	0	174	6	0	9	0	0	0
46700147	5	0	0	0	0	24	0	0	14	0	0	0	0	0	35	0	0	0	0	0	0	51	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	111	0	95	274	2	60	0	0	20	110	126	0	0	0	144	0	0	0	0	0	0	0	9	0	0	0	0	0	11	0	0	0	11	6	0	67	14	0	0	14	0	0	49	0	1	0	0	0	0	91	1	0	5	0	0	0
46733378	0	0	0	0	0	15	0	0	12	0	0	0	0	76	10	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	31	218	0	60	0	27	6	110	108	0	0	0	281	0	0	0	0	0	0	0	11	0	0	0	0	0	10	118	0	0	4	2	0	59	24	0	8	0	0	52	54	0	1	0	23	0	0	233	1	0	1	0	0	0
46767029	0	0	0	0	0	13	0	0	5	0	0	0	0	46	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	13	175	0	0	0	93	1	70	78	0	0	0	389	0	0	0	0	0	0	0	18	0	0	0	0	0	57	345	0	0	2	1	0	33	20	0	48	0	0	78	44	0	0	0	79	0	0	358	0	0	1	0	0	0
46800144	0	0	0	0	0	7	0	0	1	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	4	148	0	0	0	178	0	37	49	0	0	0	225	1	0	0	0	0	0	0	26	0	0	0	0	0	86	453	0	0	1	1	0	13	12	0	33	0	0	69	16	12	0	0	60	0	0	256	0	98	0	0	0	0
46836926	0	0	0	0	0	1	0	0	3	0	0	0	0	186	0	0	0	0	0	0	0	0	0	77	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	151	0	122	0	155	0	24	15	0	0	0	267	77	0	0	0	0	0	0	71	72	18	0	0	0	65	274	46	0	54	0	0	8	2	0	34	0	0	36	0	29	0	0	66	0	0	123	0	102	0	0	0	0
46867062	0	0	0	0	0	3	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	90	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	4	0	0	125	0	165	0	89	0	17	1	0	0	0	84	98	0	0	0	0	0	0	16	166	52	0	0	0	52	190	85	0	34	0	0	2	0	0	19	0	0	1	0	56	0	0	22	0	0	80	0	89	0	0	0	0
46900347	0	0	0	0	0	1	0	0	0	0	0	0	0	122	0	0	0	0	0	0	19	0	0	126	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	56	0	162	0	194	0	12	0	0	0	0	117	88	0	0	0	0	0	0	58	127	19	0	0	0	29	189	22	0	14	0	0	0	5	72	0	0	0	0	0	71	0	0	91	0	0	34	0	51	0	0	0	0
46933553	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	104	0	0	206	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	42	0	100	0	252	0	8	0	0	0	0	119	60	0	0	0	0	0	0	2	129	20	0	0	0	0	147	0	0	10	0	0	0	202	150	0	41	0	0	0	74	0	0	65	0	60	18	0	23	0	0	0	0
46967045	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	86	0	0	115	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	31	11	45	0	196	0	4	0	0	0	0	111	54	0	0	0	0	0	0	0	113	33	0	58	0	0	121	0	0	0	0	0	0	276	247	43	55	0	0	0	82	0	0	0	50	253	1	0	5	43	0	0	0
47000334	68	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	71	0	0	242	22	0	0	0	0	26	0	0	0	0	0	0	0	0	0	52	0	0	0	24	114	22	0	131	0	2	0	0	0	0	72	29	0	0	0	0	0	0	0	133	16	0	187	0	0	67	0	0	0	0	0	2	201	208	71	51	0	0	0	0	0	0	0	133	127	0	0	1	76	0	0	0
47033763	59	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	49	0	0	319	17	0	0	0	0	117	22	0	0	0	0	0	8	0	0	35	0	0	0	13	47	5	0	39	0	0	0	0	0	0	41	15	0	0	0	0	0	0	0	78	11	0	80	0	0	18	0	0	0	0	43	109	73	119	44	4	0	0	0	0	0	0	14	95	229	0	0	1	87	0	0	0
47074095	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	29	24	0	240	13	0	0	0	0	72	38	0	0	0	0	0	27	0	0	17	0	0	0	11	0	0	0	25	58	1	0	0	0	0	16	10	0	0	0	0	0	0	0	67	0	0	55	0	0	11	0	0	0	0	37	77	0	34	32	0	0	0	0	0	0	0	0	59	292	0	0	0	67	0	0	0
47100070	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	16	24	0	230	7	0	0	0	52	70	40	0	0	0	0	0	57	0	0	8	0	0	0	9	0	0	0	12	129	0	0	0	0	0	12	2	0	0	0	0	0	0	0	40	0	0	12	0	0	4	0	0	0	0	0	39	0	8	97	0	0	0	0	0	0	0	0	5	216	0	0	0	48	0	0	56
47133746	1	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	76	3	0	0	8	94	0	115	6	0	0	0	58	42	157	0	0	0	0	0	36	0	0	7	0	0	0	7	0	0	0	9	68	0	0	0	0	0	10	0	0	0	0	0	0	0	0	26	0	0	1	0	0	2	0	0	0	0	134	4	0	61	85	0	0	0	0	0	0	0	0	0	220	0	0	0	35	0	0	46
47166704	0	0	0	0	0	7	0	0	115	0	0	0	0	0	0	0	63	49	0	0	5	51	0	83	1	0	0	0	87	0	229	0	0	0	0	0	36	0	0	1	0	0	68	7	0	0	0	5	162	0	0	0	0	49	5	0	0	0	24	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	217	69	0	90	89	0	0	0	0	0	0	0	0	0	221	0	0	0	25	0	0	43
47200270	0	0	0	0	0	116	0	110	178	69	0	0	11	0	0	0	75	32	0	0	0	48	0	66	0	0	0	0	56	0	281	0	0	0	0	0	29	0	0	0	0	0	106	8	0	0	55	6	50	0	0	0	0	121	2	0	0	0	120	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	300	67	0	119	57	0	0	0	92	0	0	0	0	64	171	0	0	0	15	0	0	17
47233726	0	0	0	0	0	118	0	181	128	103	0	0	119	0	0	0	58	32	0	0	0	50	0	58	0	0	0	0	224	0	144	0	0	0	0	0	22	0	0	0	0	0	44	5	0	0	56	1	32	0	18	0	0	3	0	0	0	0	160	0	94	0	0	7	0	0	0	0	21	0	0	1	0	0	253	14	0	61	4	0	0	0	107	0	0	0	0	98	66	0	0	0	7	0	0	0
47266866	0	0	0	0	0	91	0	147	67	64	0	33	46	0	0	0	31	22	0	0	0	51	0	41	0	0	0	0	386	0	27	0	0	0	0	0	13	0	0	0	0	0	149	2	0	0	244	1	18	0	126	92	0	0	0	0	0	0	192	0	87	0	0	6	0	0	0	0	40	0	0	15	0	0	84	0	0	8	1	0	0	0	126	0	0	0	0	87	26	0	0	0	6	0	0	0
47300420	0	0	0	0	0	66	0	107	124	44	0	41	6	0	0	0	20	5	0	0	0	43	0	38	0	0	0	0	339	0	0	0	0	0	0	0	1	0	0	0	0	0	144	0	0	0	231	1	12	0	94	64	0	1	0	0	0	0	298	0	53	0	0	1	0	0	0	0	57	0	0	0	50	0	46	5	0	0	0	0	0	0	147	0	0	0	0	72	9	0	0	0	0	0	0	0
47333819	0	0	0	0	0	35	0	87	84	32	0	32	2	0	0	0	10	0	0	0	0	96	0	15	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	132	68	73	0	107	1	2	56	71	52	0	34	0	0	0	0	185	0	33	0	0	1	0	0	0	0	66	0	0	0	57	0	31	0	104	0	0	0	0	0	178	0	0	0	61	43	2	0	106	0	0	0	0	0
47367002	0	0	0	0	0	20	0	34	63	3	0	20	0	0	47	0	1	0	0	0	0	99	0	5	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	109	117	15	119	60	0	0	33	40	0	0	52	0	0	0	0	281	0	15	0	0	0	0	0	0	0	63	0	0	0	19	20	22	0	35	0	0	121	0	0	87	0	0	0	50	20	0	0	96	0	0	0	0	0
47400206	0	0	0	0	0	12	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	0	2	103	0	0	0	0	0	0	0	0	0	0	0	0	0	93	91	74	81	6	0	0	53	22	0	0	44	0	0	0	0	222	0	2	0	0	0	0	0	0	0	23	0	0	0	0	43	8	0	134	0	0	68	0	0	21	0	0	0	0	8	0	0	76	0	0	0	0	0
47433374	0	0	0	0	0	9	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	6	63	0	0	0	0	0	0	0	0	0	0	0	0	0	118	73	64	115	0	0	0	46	6	0	0	7	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	6	0	94	0	0	45	0	0	3	0	16	0	0	0	0	0	38	0	0	0	7	0
47467095	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15	0	36	0	0	94	0	7	41	0	0	0	0	0	0	0	0	0	0	0	0	0	3	43	131	166	0	0	0	34	3	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	1	0	0	0	43	2	0	181	0	93	44	0	0	1	54	118	0	0	0	0	0	24	0	0	0	0	0
47500044	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	25	0	0	187	0	15	20	0	0	0	0	0	0	0	0	0	0	25	0	0	108	27	141	98	0	0	0	7	1	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	106	0	36	48	0	0	0	86	54	0	0	0	0	0	12	0	0	0	5	0
47533374	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	7	0	0	68	0	44	3	0	0	0	0	0	0	0	21	0	0	118	0	17	99	9	155	46	0	0	0	0	0	0	0	133	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	89	0	33	43	0	0	0	41	51	0	0	0	0	0	6	0	0	0	5	0
47566764	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	3	0	0	21	0	78	1	0	0	0	0	0	0	0	44	0	0	68	0	82	85	5	294	24	0	0	0	0	0	0	0	117	0	0	0	0	20	0	0	0	0	0	0	0	0	0	69	0	0	0	45	140	0	135	59	19	55	21	0	0	0	43	31	0	0	0	0	0	1	0	0	0	1	0
47600327	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	43	0	0	0	0	0	0	0	0	45	0	0	77	0	132	113	4	171	10	0	0	0	0	0	0	0	95	0	0	0	0	11	0	0	0	0	0	0	0	0	0	49	0	0	0	90	100	0	62	7	107	58	2	0	0	0	45	14	0	0	0	0	0	0	41	0	0	0	0
47633655	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	165	1	0	0	0	0	0	0	0	33	0	0	71	0	100	166	1	157	4	0	0	0	0	0	0	0	91	0	0	0	0	2	0	0	0	0	0	0	0	11	0	48	0	0	0	47	43	0	89	81	131	76	0	0	0	0	24	1	0	0	0	0	0	0	63	0	80	0	0
47666950	97	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	25	0	0	56	0	71	131	1	248	2	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	41	0	41	0	0	0	26	26	0	101	39	160	180	0	0	0	0	8	0	0	0	0	0	0	0	39	0	80	0	0
47700291	77	0	0	0	77	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	155	0	0	29	0	21	107	1	209	0	0	0	32	0	0	0	0	42	0	0	77	0	0	0	0	0	0	0	0	0	30	0	25	0	0	0	6	8	0	136	18	95	201	0	0	0	0	6	0	0	51	0	0	0	0	1	0	100	0	0
47733711	16	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	117	0	0	19	0	0	41	0	94	0	0	0	126	0	24	89	0	27	0	0	161	0	0	0	81	0	0	0	0	0	37	0	0	0	0	0	96	1	0	140	0	114	99	0	0	0	0	6	0	0	222	0	0	0	0	0	0	104	0	0
47766830	0	0	0	0	74	0	46	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	44	0	0	0	0	0	0	0	0	316	0	0	13	0	0	26	0	39	0	0	0	69	0	121	105	0	18	0	0	194	0	0	0	88	0	0	0	0	0	29	0	0	0	0	0	88	0	0	125	0	105	76	0	56	0	0	2	0	0	197	0	0	0	0	0	0	11	0	0
47800497	0	0	0	0	65	0	143	0	0	97	53	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	51	0	0	0	0	0	0	0	0	337	0	0	9	0	0	10	0	18	0	0	157	41	0	85	84	0	16	0	0	166	0	0	0	72	0	0	0	0	0	3	0	4	0	0	0	49	0	0	111	22	71	62	0	108	6	0	1	0	0	144	0	0	0	0	0	0	0	0	0
47833406	0	0	0	0	29	0	101	0	0	77	48	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	69	0	0	0	0	0	0	0	0	199	0	0	1	0	0	5	0	10	13	0	150	26	0	148	60	0	9	0	0	196	0	0	0	54	0	0	0	0	0	0	0	55	0	117	0	39	0	0	79	32	63	37	37	0	96	0	0	0	0	57	49	0	0	0	0	0	0	0	0
47866994	0	0	0	0	17	0	3	0	114	59	40	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	102	0	0	0	0	0	0	0	1	152	0	0	0	0	0	3	0	3	89	0	183	7	0	177	28	0	5	0	0	201	0	0	0	48	154	0	0	0	0	0	0	62	0	123	0	28	0	42	95	27	42	24	51	0	88	0	0	0	130	32	87	0	0	0	0	0	0	0	0
47900521	0	0	0	0	8	0	0	0	87	50	0	0	0	65	0	0	0	0	0	0	92	0	0	0	11	0	0	72	0	0	0	0	0	0	0	89	132	0	0	0	0	0	2	0	0	52	0	155	0	0	137	7	0	2	0	72	132	0	0	0	44	145	0	0	0	0	0	0	30	36	90	0	19	0	75	27	10	20	20	49	0	58	0	0	0	11	30	80	0	0	66	0	0	0	0	0
47933574	0	0	0	0	6	0	0	0	52	35	0	0	0	74	0	0	0	0	0	0	70	0	0	0	2	0	0	19	0	0	0	0	0	0	0	80	107	0	0	0	0	0	0	0	0	18	0	109	0	0	87	1	129	1	0	61	83	0	0	0	25	85	0	0	0	0	0	0	0	82	81	0	10	0	21	30	0	11	14	52	0	29	0	0	0	23	18	177	0	0	76	0	0	0	0	0
47967044	0	0	0	0	3	0	0	0	7	17	0	0	0	68	0	0	0	0	0	0	94	0	0	0	0	0	0	15	0	0	0	0	0	0	0	36	91	0	0	0	0	0	0	0	0	2	0	52	0	0	169	0	69	1	0	50	57	0	0	0	14	5	0	124	0	0	0	0	0	15	49	0	6	0	0	55	0	40	6	50	0	5	0	0	0	6	8	120	0	0	96	0	0	0	0	0
48000489	0	0	0	0	0	0	0	0	1	1	0	0	0	39	0	0	0	0	0	0	169	0	0	0	0	0	0	3	0	0	0	0	0	0	0	19	75	0	0	0	0	0	49	0	0	0	0	23	0	0	99	0	51	0	0	60	41	0	0	0	38	0	0	121	0	0	0	0	0	4	31	0	1	0	4	43	55	58	8	24	0	0	0	0	0	3	3	91	0	0	120	0	0	0	0	0
48033780	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	41	0	0	0	0	287	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	56	0	0	19	0	0	136	0	0	0	0	19	0	0	84	0	31	0	0	44	26	110	0	0	29	0	0	326	0	0	0	0	0	0	21	0	1	0	0	0	204	34	69	0	0	0	0	4	0	2	1	58	0	0	232	0	0	0	0	0
48068069	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	104	0	0	17	0	382	0	0	0	0	0	146	1	0	0	0	0	0	0	0	0	44	0	0	106	0	0	134	0	0	30	0	14	2	0	53	0	6	0	0	24	13	90	0	0	0	0	0	506	0	0	19	0	0	0	13	0	0	0	0	0	171	0	43	0	0	0	0	103	0	0	0	51	21	0	345	0	0	0	0	0
48100370	0	0	0	0	0	27	66	0	0	0	0	0	0	0	0	48	0	0	35	0	311	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	38	0	0	30	0	0	22	0	0	61	0	10	148	0	34	0	0	0	0	11	12	70	0	0	0	0	0	322	0	0	62	0	0	0	9	0	0	0	0	0	94	0	5	0	0	0	0	94	0	0	0	43	41	0	432	0	0	0	0	0
48133858	0	0	0	0	0	60	132	0	0	0	0	0	0	0	15	0	0	0	10	0	155	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	32	0	0	0	0	0	59	0	0	63	0	6	68	0	4	0	0	0	0	7	7	22	0	0	0	0	0	130	0	0	49	0	0	0	5	0	0	0	0	0	112	5	0	0	0	0	0	69	0	0	5	28	2	0	345	0	0	0	0	0
48167111	0	0	0	0	0	36	121	0	0	0	0	0	0	0	90	0	0	0	3	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	114	0	0	59	0	3	46	0	0	0	0	0	0	3	5	1	0	0	0	0	0	81	0	0	29	0	116	0	3	0	0	0	0	0	156	36	0	0	0	0	76	45	0	0	0	7	115	0	202	0	0	0	0	0
