"location","bin","time","data1","data2","loc_id","Condition","loc_coord"
"Loc42","(92.4,93.4]",93,0,2,42,"Mut2","D6"
"Loc42","(93.4,94.4]",94,0,0,42,"Mut2","D6"
"Loc42","(94.4,95.4]",95,0,0,42,"Mut2","D6"
"Loc42","(95.4,96.4]",96,0,0,42,"Mut2","D6"
"Loc42","(96.4,97.4]",97,0,9,42,"Mut2","D6"
"Loc42","(97.4,98.4]",98,0,0,42,"Mut2","D6"
"Loc42","(98.4,99.4]",99,0,0,42,"Mut2","D6"
"Loc42","(99.4,100]",100,0,0,42,"Mut2","D6"
"Loc42","(100,101]",101,0,0,42,"Mut2","D6"
"Loc42","(101,102]",102,0,0,42,"Mut2","D6"
"Loc42","(102,103]",103,0,0,42,"Mut2","D6"
"Loc42","(103,104]",104,0,0,42,"Mut2","D6"
"Loc42","(104,105]",105,0,0,42,"Mut2","D6"
"Loc42","(105,106]",106,0,0,42,"Mut2","D6"
"Loc42","(106,107]",107,0,0,42,"Mut2","D6"
"Loc42","(107,108]",108,0,0,42,"Mut2","D6"
"Loc42","(108,109]",109,0,0,42,"Mut2","D6"
"Loc42","(109,110]",110,0,0,42,"Mut2","D6"
"Loc42","(110,111]",111,0,0,42,"Mut2","D6"
"Loc42","(111,112]",112,0,0,42,"Mut2","D6"
"Loc42","(112,113]",113,0,0,42,"Mut2","D6"
"Loc42","(113,114]",114,0,0,42,"Mut2","D6"
"Loc42","(114,115]",115,0,0,42,"Mut2","D6"
"Loc42","(115,116]",116,0,0,42,"Mut2","D6"
"Loc42","(116,117]",117,0,0,42,"Mut2","D6"
"Loc42","(117,118]",118,0,5,42,"Mut2","D6"
"Loc42","(118,119]",119,0,0,42,"Mut2","D6"
"Loc42","(119,121]",120,1,0,42,"Mut2","D6"
"Loc42","(121,122]",121,0,676,42,"Mut2","D6"
"Loc42","(122,123]",123,0,183,42,"Mut2","D6"
"Loc42","(123,124]",124,0,37,42,"Mut2","D6"
"Loc42","(124,125]",125,0,32,42,"Mut2","D6"
"Loc42","(125,126]",126,270,182,42,"Mut2","D6"
"Loc42","(126,127]",127,900,338,42,"Mut2","D6"
"Loc42","(127,128]",128,1076,91,42,"Mut2","D6"
"Loc42","(128,129]",129,963,20,42,"Mut2","D6"
"Loc42","(129,130]",130,568,1,42,"Mut2","D6"
"Loc42","(130,131]",131,1289,0,42,"Mut2","D6"
"Loc42","(131,132]",132,735,0,42,"Mut2","D6"
"Loc42","(132,133]",133,1801,7,42,"Mut2","D6"
"Loc42","(133,134]",134,1003,7,42,"Mut2","D6"
"Loc42","(134,135]",135,1232,1,42,"Mut2","D6"
"Loc42","(135,136]",136,15,0,42,"Mut2","D6"
"Loc42","(136,137]",137,478,1,42,"Mut2","D6"
"Loc42","(137,138]",138,1462,0,42,"Mut2","D6"
"Loc42","(138,139]",139,1039,0,42,"Mut2","D6"
"Loc42","(139,140]",140,930,0,42,"Mut2","D6"
"Loc42","(140,141]",141,382,0,42,"Mut2","D6"
"Loc42","(141,142]",142,1461,0,42,"Mut2","D6"
"Loc42","(142,143]",143,243,0,42,"Mut2","D6"
"Loc42","(143,144]",144,527,0,42,"Mut2","D6"
"Loc42","(144,145]",145,470,0,42,"Mut2","D6"
"Loc42","(145,146]",146,280,0,42,"Mut2","D6"
"Loc42","(146,147]",147,679,0,42,"Mut2","D6"
"Loc42","(147,148]",148,8,0,42,"Mut2","D6"
"Loc42","(148,149]",149,542,0,42,"Mut2","D6"
"Loc42","(149,150]",150,690,0,42,"Mut2","D6"
"Loc42","(150,151]",151,105,0,42,"Mut2","D6"
"Loc42","(151,152]",152,874,0,42,"Mut2","D6"
"Loc42","(152,153]",153,557,0,42,"Mut2","D6"
"Loc42","(153,154]",154,382,5,42,"Mut2","D6"
"Loc42","(154,155]",155,657,3,42,"Mut2","D6"
"Loc42","(155,156]",156,531,1,42,"Mut2","D6"
"Loc42","(156,157]",157,0,0,42,"Mut2","D6"
"Loc42","(157,158]",158,22,0,42,"Mut2","D6"
"Loc42","(158,159]",159,517,0,42,"Mut2","D6"
"Loc42","(159,160]",160,474,0,42,"Mut2","D6"
"Loc42","(160,161]",161,475,0,42,"Mut2","D6"
"Loc42","(161,162]",162,533,0,42,"Mut2","D6"
"Loc42","(162,163]",163,956,0,42,"Mut2","D6"
"Loc42","(163,164]",164,74,0,42,"Mut2","D6"
"Loc42","(164,165]",165,0,0,42,"Mut2","D6"
"Loc42","(165,166]",166,1307,11,42,"Mut2","D6"
"Loc42","(166,167]",167,579,0,42,"Mut2","D6"
"Loc42","(167,168]",168,893,2,42,"Mut2","D6"
"Loc42","(168,169]",169,1065,0,42,"Mut2","D6"
"Loc42","(169,170]",170,57,0,42,"Mut2","D6"
"Loc42","(170,171]",171,446,0,42,"Mut2","D6"
"Loc42","(171,172]",172,657,0,42,"Mut2","D6"
"Loc42","(172,173]",173,422,0,42,"Mut2","D6"
"Loc42","(173,174]",174,498,0,42,"Mut2","D6"
"Loc42","(174,175]",175,1067,0,42,"Mut2","D6"
"Loc42","(175,176]",176,550,1,42,"Mut2","D6"
"Loc42","(176,177]",177,12,1,42,"Mut2","D6"
"Loc42","(177,178]",178,588,0,42,"Mut2","D6"
"Loc42","(178,179]",179,964,0,42,"Mut2","D6"
"Loc42","(179,180]",180,140,0,42,"Mut2","D6"
"Loc42","(180,181]",181,430,0,42,"Mut2","D6"
"Loc42","(181,182]",182,624,7,42,"Mut2","D6"
"Loc42","(182,183]",183,548,0,42,"Mut2","D6"
"Loc42","(183,184]",184,212,0,42,"Mut2","D6"
"Loc42","(184,185]",185,576,0,42,"Mut2","D6"
"Loc42","(185,186]",186,0,1,42,"Mut2","D6"
"Loc42","(186,187]",187,4,6,42,"Mut2","D6"
"Loc42","(187,188]",188,33,3,42,"Mut2","D6"
"Loc42","(188,189]",189,928,0,42,"Mut2","D6"
"Loc42","(189,190]",190,496,2,42,"Mut2","D6"
"Loc42","(190,191]",191,567,3,42,"Mut2","D6"
"Loc42","(191,192]",192,520,10,42,"Mut2","D6"
"Loc42","(192,193]",193,169,4,42,"Mut2","D6"
"Loc42","(193,194]",194,1019,2,42,"Mut2","D6"
"Loc42","(194,195]",195,76,0,42,"Mut2","D6"
"Loc42","(195,196]",196,1167,2,42,"Mut2","D6"
"Loc42","(196,197]",197,63,4,42,"Mut2","D6"
"Loc42","(197,198]",198,1552,5,42,"Mut2","D6"
"Loc42","(198,199]",199,192,6,42,"Mut2","D6"
"Loc42","(199,200]",200,956,0,42,"Mut2","D6"
"Loc42","(200,201]",201,485,2,42,"Mut2","D6"
"Loc42","(201,202]",202,1423,3,42,"Mut2","D6"
"Loc42","(202,203]",203,680,0,42,"Mut2","D6"
"Loc42","(203,204]",204,1654,0,42,"Mut2","D6"
"Loc42","(204,205]",205,1156,0,42,"Mut2","D6"
"Loc42","(205,206]",206,972,0,42,"Mut2","D6"
"Loc42","(206,207]",207,689,1,42,"Mut2","D6"
"Loc42","(207,208]",208,143,18,42,"Mut2","D6"
"Loc42","(208,209]",209,551,0,42,"Mut2","D6"
"Loc42","(209,210]",210,1,0,42,"Mut2","D6"
"Loc42","(210,211]",211,11,0,42,"Mut2","D6"
"Loc42","(211,212]",212,1399,1,42,"Mut2","D6"
"Loc42","(212,213]",213,98,0,42,"Mut2","D6"
"Loc42","(213,214]",214,525,5,42,"Mut2","D6"
"Loc42","(214,215]",215,210,0,42,"Mut2","D6"
"Loc42","(215,216]",216,10,0,42,"Mut2","D6"
"Loc42","(216,217]",217,885,0,42,"Mut2","D6"
"Loc42","(217,218]",218,299,1,42,"Mut2","D6"
"Loc42","(218,219]",219,0,4,42,"Mut2","D6"
"Loc42","(219,220]",220,27,0,42,"Mut2","D6"
"Loc42","(220,221]",221,406,2,42,"Mut2","D6"
"Loc42","(221,222]",222,0,1,42,"Mut2","D6"
"Loc42","(222,223]",223,900,0,42,"Mut2","D6"
"Loc42","(223,224]",224,642,0,42,"Mut2","D6"
"Loc42","(224,225]",225,0,1,42,"Mut2","D6"
"Loc42","(225,226]",226,0,0,42,"Mut2","D6"
"Loc42","(226,227]",227,18,0,42,"Mut2","D6"
"Loc42","(227,228]",228,72,0,42,"Mut2","D6"
"Loc42","(228,229]",229,382,0,42,"Mut2","D6"
"Loc42","(229,230]",230,302,0,42,"Mut2","D6"
"Loc42","(230,231]",231,372,0,42,"Mut2","D6"
"Loc42","(231,232]",232,325,0,42,"Mut2","D6"
"Loc42","(232,233]",233,719,0,42,"Mut2","D6"
"Loc42","(233,234]",234,189,0,42,"Mut2","D6"
"Loc42","(234,235]",235,28,0,42,"Mut2","D6"
"Loc42","(235,236]",236,140,0,42,"Mut2","D6"
"Loc42","(236,237]",237,1168,0,42,"Mut2","D6"
"Loc42","(237,238]",238,18,0,42,"Mut2","D6"
"Loc42","(238,239]",239,157,0,42,"Mut2","D6"
"Loc42","(239,240]",240,249,0,42,"Mut2","D6"
"Loc43","(-0.24,1]",1,1685,256,43,"Mut3","D7"
"Loc43","(1,2.01]",2,1747,10,43,"Mut3","D7"
"Loc43","(2.01,3.01]",3,1385,1017,43,"Mut3","D7"
"Loc43","(3.01,4.02]",4,2139,1,43,"Mut3","D7"
"Loc43","(4.02,5.02]",5,923,2,43,"Mut3","D7"
"Loc43","(5.02,6.03]",6,2358,0,43,"Mut3","D7"
"Loc43","(6.03,7.03]",7,912,616,43,"Mut3","D7"
"Loc43","(7.03,8.03]",8,2480,843,43,"Mut3","D7"
"Loc43","(8.03,9.04]",9,1312,219,43,"Mut3","D7"
"Loc43","(9.04,10]",10,849,1,43,"Mut3","D7"
"Loc43","(10,11]",11,2631,251,43,"Mut3","D7"
"Loc43","(11,12.1]",12,2395,0,43,"Mut3","D7"
"Loc43","(12.1,13.1]",13,1013,0,43,"Mut3","D7"
"Loc43","(13.1,14.1]",14,1440,0,43,"Mut3","D7"
"Loc43","(14.1,15.1]",15,2472,1316,43,"Mut3","D7"
"Loc43","(15.1,16.1]",16,947,664,43,"Mut3","D7"
"Loc43","(16.1,17.1]",17,2852,300,43,"Mut3","D7"
"Loc43","(17.1,18.1]",18,825,362,43,"Mut3","D7"
"Loc43","(18.1,19.1]",19,1765,3,43,"Mut3","D7"
"Loc43","(19.1,20.1]",20,3100,481,43,"Mut3","D7"
"Loc43","(20.1,21.1]",21,1458,578,43,"Mut3","D7"
"Loc43","(21.1,22.1]",22,2239,350,43,"Mut3","D7"
"Loc43","(22.1,23.1]",23,2102,325,43,"Mut3","D7"
"Loc43","(23.1,24.1]",24,2413,1729,43,"Mut3","D7"
"Loc43","(24.1,25.1]",25,190,1110,43,"Mut3","D7"
"Loc43","(25.1,26.1]",26,2074,198,43,"Mut3","D7"
"Loc43","(26.1,27.1]",27,1371,545,43,"Mut3","D7"
"Loc43","(27.1,28.1]",28,2415,1455,43,"Mut3","D7"
"Loc43","(28.1,29.1]",29,1918,1244,43,"Mut3","D7"
"Loc43","(29.1,30.1]",30,1613,150,43,"Mut3","D7"
"Loc43","(30.1,31.1]",31,2343,503,43,"Mut3","D7"
"Loc43","(31.1,32.1]",32,1533,0,43,"Mut3","D7"
"Loc43","(32.1,33.1]",33,1817,0,43,"Mut3","D7"
"Loc43","(33.1,34.1]",34,2127,3,43,"Mut3","D7"
"Loc43","(34.1,35.1]",35,1980,0,43,"Mut3","D7"
"Loc43","(35.1,36.2]",36,1133,0,43,"Mut3","D7"
"Loc43","(36.2,37.2]",37,2612,0,43,"Mut3","D7"
"Loc43","(37.2,38.2]",38,1592,0,43,"Mut3","D7"
"Loc43","(38.2,39.2]",39,547,225,43,"Mut3","D7"
"Loc43","(39.2,40.2]",40,1437,0,43,"Mut3","D7"
"Loc43","(40.2,41.2]",41,2452,51,43,"Mut3","D7"
"Loc43","(41.2,42.2]",42,2087,130,43,"Mut3","D7"
"Loc43","(42.2,43.2]",43,1534,107,43,"Mut3","D7"
"Loc43","(43.2,44.2]",44,1547,82,43,"Mut3","D7"
"Loc43","(44.2,45.2]",45,2699,1326,43,"Mut3","D7"
"Loc43","(45.2,46.2]",46,3032,0,43,"Mut3","D7"
"Loc43","(46.2,47.2]",47,1409,1017,43,"Mut3","D7"
"Loc43","(47.2,48.2]",48,2359,390,43,"Mut3","D7"
"Loc43","(48.2,49.2]",49,950,357,43,"Mut3","D7"
"Loc43","(49.2,50.2]",50,2833,0,43,"Mut3","D7"
"Loc43","(50.2,51.2]",51,2957,538,43,"Mut3","D7"
"Loc43","(51.2,52.2]",52,1619,76,43,"Mut3","D7"
"Loc43","(52.2,53.2]",53,1062,0,43,"Mut3","D7"
"Loc43","(53.2,54.2]",54,1468,0,43,"Mut3","D7"
"Loc43","(54.2,55.2]",55,2140,0,43,"Mut3","D7"
"Loc43","(55.2,56.2]",56,566,1,43,"Mut3","D7"
"Loc43","(56.2,57.2]",57,2375,3,43,"Mut3","D7"
"Loc43","(57.2,58.2]",58,1927,2,43,"Mut3","D7"
"Loc43","(58.2,59.2]",59,1281,834,43,"Mut3","D7"
"Loc43","(59.2,60.3]",60,2110,944,43,"Mut3","D7"
"Loc43","(60.3,61.3]",61,3162,3936,43,"Mut3","D7"
"Loc43","(61.3,62.3]",62,2831,2357,43,"Mut3","D7"
"Loc43","(62.3,63.3]",63,1988,717,43,"Mut3","D7"
"Loc43","(63.3,64.3]",64,1405,7,43,"Mut3","D7"
"Loc43","(64.3,65.3]",65,719,0,43,"Mut3","D7"
"Loc43","(65.3,66.3]",66,1941,0,43,"Mut3","D7"
"Loc43","(66.3,67.3]",67,1518,0,43,"Mut3","D7"
"Loc43","(67.3,68.3]",68,842,0,43,"Mut3","D7"
"Loc43","(68.3,69.3]",69,60,0,43,"Mut3","D7"
"Loc43","(69.3,70.3]",70,236,0,43,"Mut3","D7"
"Loc43","(70.3,71.3]",71,123,0,43,"Mut3","D7"
"Loc43","(71.3,72.3]",72,1427,0,43,"Mut3","D7"
"Loc43","(72.3,73.3]",73,495,262,43,"Mut3","D7"
"Loc43","(73.3,74.3]",74,455,0,43,"Mut3","D7"
"Loc43","(74.3,75.3]",75,1401,0,43,"Mut3","D7"
"Loc43","(75.3,76.3]",76,23,0,43,"Mut3","D7"
"Loc43","(76.3,77.3]",77,0,0,43,"Mut3","D7"
"Loc43","(77.3,78.3]",78,0,0,43,"Mut3","D7"
"Loc43","(78.3,79.3]",79,0,0,43,"Mut3","D7"
"Loc43","(79.3,80.3]",80,619,0,43,"Mut3","D7"
"Loc43","(80.3,81.3]",81,1042,4,43,"Mut3","D7"
"Loc43","(81.3,82.3]",82,397,0,43,"Mut3","D7"
"Loc43","(82.3,83.3]",83,2,2,43,"Mut3","D7"
"Loc43","(83.3,84.4]",84,1454,0,43,"Mut3","D7"
"Loc43","(84.4,85.4]",85,367,0,43,"Mut3","D7"
"Loc43","(85.4,86.4]",86,1357,0,43,"Mut3","D7"
"Loc43","(86.4,87.4]",87,485,0,43,"Mut3","D7"
"Loc43","(87.4,88.4]",88,568,0,43,"Mut3","D7"
"Loc43","(88.4,89.4]",89,79,0,43,"Mut3","D7"
"Loc43","(89.4,90.4]",90,297,0,43,"Mut3","D7"
"Loc43","(90.4,91.4]",91,0,0,43,"Mut3","D7"
"Loc43","(91.4,92.4]",92,441,0,43,"Mut3","D7"
"Loc43","(92.4,93.4]",93,102,0,43,"Mut3","D7"
"Loc43","(93.4,94.4]",94,686,0,43,"Mut3","D7"
"Loc43","(94.4,95.4]",95,142,0,43,"Mut3","D7"
"Loc43","(95.4,96.4]",96,1011,0,43,"Mut3","D7"
"Loc43","(96.4,97.4]",97,709,0,43,"Mut3","D7"
"Loc43","(97.4,98.4]",98,0,0,43,"Mut3","D7"
"Loc43","(98.4,99.4]",99,960,0,43,"Mut3","D7"
"Loc43","(99.4,100]",100,414,0,43,"Mut3","D7"
"Loc43","(100,101]",101,1,497,43,"Mut3","D7"
"Loc43","(101,102]",102,0,0,43,"Mut3","D7"
"Loc43","(102,103]",103,857,0,43,"Mut3","D7"
"Loc43","(103,104]",104,369,0,43,"Mut3","D7"
"Loc43","(104,105]",105,432,0,43,"Mut3","D7"
"Loc43","(105,106]",106,180,0,43,"Mut3","D7"
"Loc43","(106,107]",107,372,0,43,"Mut3","D7"
"Loc43","(107,108]",108,498,0,43,"Mut3","D7"
"Loc43","(108,109]",109,75,0,43,"Mut3","D7"
"Loc43","(109,110]",110,60,0,43,"Mut3","D7"
"Loc43","(110,111]",111,32,0,43,"Mut3","D7"
"Loc43","(111,112]",112,0,0,43,"Mut3","D7"
"Loc43","(112,113]",113,0,0,43,"Mut3","D7"
"Loc43","(113,114]",114,0,0,43,"Mut3","D7"
"Loc43","(114,115]",115,0,0,43,"Mut3","D7"
"Loc43","(115,116]",116,1034,0,43,"Mut3","D7"
"Loc43","(116,117]",117,971,0,43,"Mut3","D7"
"Loc43","(117,118]",118,406,0,43,"Mut3","D7"
"Loc43","(118,119]",119,297,183,43,"Mut3","D7"
"Loc43","(119,121]",120,132,174,43,"Mut3","D7"
"Loc43","(121,122]",121,0,689,43,"Mut3","D7"
"Loc43","(122,123]",123,1338,250,43,"Mut3","D7"
"Loc43","(123,124]",124,403,83,43,"Mut3","D7"
"Loc43","(124,125]",125,1328,180,43,"Mut3","D7"
"Loc43","(125,126]",126,629,532,43,"Mut3","D7"
"Loc43","(126,127]",127,908,166,43,"Mut3","D7"
"Loc43","(127,128]",128,427,1056,43,"Mut3","D7"
"Loc43","(128,129]",129,909,301,43,"Mut3","D7"
"Loc43","(129,130]",130,1127,220,43,"Mut3","D7"
"Loc43","(130,131]",131,1514,0,43,"Mut3","D7"
"Loc43","(131,132]",132,886,317,43,"Mut3","D7"
"Loc43","(132,133]",133,215,112,43,"Mut3","D7"
"Loc43","(133,134]",134,1251,273,43,"Mut3","D7"
"Loc43","(134,135]",135,1056,356,43,"Mut3","D7"
"Loc43","(135,136]",136,722,282,43,"Mut3","D7"
"Loc43","(136,137]",137,1772,992,43,"Mut3","D7"
"Loc43","(137,138]",138,1173,328,43,"Mut3","D7"
"Loc43","(138,139]",139,1101,494,43,"Mut3","D7"
"Loc43","(139,140]",140,967,5,43,"Mut3","D7"
"Loc43","(140,141]",141,1691,0,43,"Mut3","D7"
"Loc43","(141,142]",142,2297,174,43,"Mut3","D7"
"Loc43","(142,143]",143,910,178,43,"Mut3","D7"
"Loc43","(143,144]",144,1769,0,43,"Mut3","D7"
"Loc43","(144,145]",145,1024,0,43,"Mut3","D7"
"Loc43","(145,146]",146,1140,0,43,"Mut3","D7"
"Loc43","(146,147]",147,1059,0,43,"Mut3","D7"
"Loc43","(147,148]",148,1989,614,43,"Mut3","D7"
"Loc43","(148,149]",149,534,0,43,"Mut3","D7"
"Loc43","(149,150]",150,1497,352,43,"Mut3","D7"
"Loc43","(150,151]",151,655,137,43,"Mut3","D7"
"Loc43","(151,152]",152,1067,437,43,"Mut3","D7"
"Loc43","(152,153]",153,347,0,43,"Mut3","D7"
"Loc43","(153,154]",154,1151,0,43,"Mut3","D7"
"Loc43","(154,155]",155,1684,0,43,"Mut3","D7"
"Loc43","(155,156]",156,0,0,43,"Mut3","D7"
"Loc43","(156,157]",157,897,0,43,"Mut3","D7"
"Loc43","(157,158]",158,1231,411,43,"Mut3","D7"
"Loc43","(158,159]",159,1504,354,43,"Mut3","D7"
"Loc43","(159,160]",160,445,127,43,"Mut3","D7"
"Loc43","(160,161]",161,1802,831,43,"Mut3","D7"
"Loc43","(161,162]",162,438,0,43,"Mut3","D7"
"Loc43","(162,163]",163,1139,0,43,"Mut3","D7"
"Loc43","(163,164]",164,609,0,43,"Mut3","D7"
"Loc43","(164,165]",165,812,0,43,"Mut3","D7"
"Loc43","(165,166]",166,1971,805,43,"Mut3","D7"
"Loc43","(166,167]",167,1583,130,43,"Mut3","D7"
"Loc43","(167,168]",168,644,173,43,"Mut3","D7"
"Loc43","(168,169]",169,1677,0,43,"Mut3","D7"
"Loc43","(169,170]",170,1252,0,43,"Mut3","D7"
"Loc43","(170,171]",171,705,0,43,"Mut3","D7"
"Loc43","(171,172]",172,872,392,43,"Mut3","D7"
"Loc43","(172,173]",173,1238,206,43,"Mut3","D7"
"Loc43","(173,174]",174,744,0,43,"Mut3","D7"
"Loc43","(174,175]",175,1108,230,43,"Mut3","D7"
"Loc43","(175,176]",176,1012,0,43,"Mut3","D7"
"Loc43","(176,177]",177,1530,0,43,"Mut3","D7"
"Loc43","(177,178]",178,522,212,43,"Mut3","D7"
"Loc43","(178,179]",179,2060,612,43,"Mut3","D7"
"Loc43","(179,180]",180,1113,0,43,"Mut3","D7"
"Loc43","(180,181]",181,510,0,43,"Mut3","D7"
"Loc43","(181,182]",182,2076,0,43,"Mut3","D7"
"Loc43","(182,183]",183,1477,145,43,"Mut3","D7"
"Loc43","(183,184]",184,1843,190,43,"Mut3","D7"
"Loc43","(184,185]",185,1299,276,43,"Mut3","D7"
"Loc43","(185,186]",186,1836,0,43,"Mut3","D7"
"Loc43","(186,187]",187,397,640,43,"Mut3","D7"
"Loc43","(187,188]",188,1011,0,43,"Mut3","D7"
"Loc43","(188,189]",189,878,2,43,"Mut3","D7"
"Loc43","(189,190]",190,1391,0,43,"Mut3","D7"
"Loc43","(190,191]",191,1365,3,43,"Mut3","D7"
"Loc43","(191,192]",192,682,715,43,"Mut3","D7"
"Loc43","(192,193]",193,271,72,43,"Mut3","D7"
"Loc43","(193,194]",194,1951,173,43,"Mut3","D7"
"Loc43","(194,195]",195,256,0,43,"Mut3","D7"
"Loc43","(195,196]",196,1597,124,43,"Mut3","D7"
"Loc43","(196,197]",197,0,135,43,"Mut3","D7"
"Loc43","(197,198]",198,2999,170,43,"Mut3","D7"
"Loc43","(198,199]",199,53,1,43,"Mut3","D7"
"Loc43","(199,200]",200,1964,262,43,"Mut3","D7"
"Loc43","(200,201]",201,823,0,43,"Mut3","D7"
"Loc43","(201,202]",202,49,154,43,"Mut3","D7"
"Loc43","(202,203]",203,344,136,43,"Mut3","D7"
"Loc43","(203,204]",204,351,148,43,"Mut3","D7"
"Loc43","(204,205]",205,2160,0,43,"Mut3","D7"
"Loc43","(205,206]",206,893,163,43,"Mut3","D7"
"Loc43","(206,207]",207,1268,169,43,"Mut3","D7"
"Loc43","(207,208]",208,449,13,43,"Mut3","D7"
"Loc43","(208,209]",209,623,184,43,"Mut3","D7"
"Loc43","(209,210]",210,1285,0,43,"Mut3","D7"
"Loc43","(210,211]",211,449,274,43,"Mut3","D7"
"Loc43","(211,212]",212,827,701,43,"Mut3","D7"
"Loc43","(212,213]",213,1280,315,43,"Mut3","D7"
"Loc43","(213,214]",214,254,206,43,"Mut3","D7"
"Loc43","(214,215]",215,855,142,43,"Mut3","D7"
"Loc43","(215,216]",216,2113,0,43,"Mut3","D7"
"Loc43","(216,217]",217,960,0,43,"Mut3","D7"
"Loc43","(217,218]",218,2421,0,43,"Mut3","D7"
"Loc43","(218,219]",219,828,0,43,"Mut3","D7"
"Loc43","(219,220]",220,1375,0,43,"Mut3","D7"
"Loc43","(220,221]",221,3855,0,43,"Mut3","D7"
"Loc43","(221,222]",222,9,0,43,"Mut3","D7"
"Loc43","(222,223]",223,2266,0,43,"Mut3","D7"
"Loc43","(223,224]",224,515,195,43,"Mut3","D7"
"Loc43","(224,225]",225,1103,0,43,"Mut3","D7"
"Loc43","(225,226]",226,893,173,43,"Mut3","D7"
"Loc43","(226,227]",227,281,164,43,"Mut3","D7"
"Loc43","(227,228]",228,1414,162,43,"Mut3","D7"
"Loc43","(228,229]",229,1867,211,43,"Mut3","D7"
"Loc43","(229,230]",230,1032,1032,43,"Mut3","D7"
"Loc43","(230,231]",231,1375,332,43,"Mut3","D7"
"Loc43","(231,232]",232,296,0,43,"Mut3","D7"
"Loc43","(232,233]",233,2288,32,43,"Mut3","D7"
"Loc43","(233,234]",234,1051,0,43,"Mut3","D7"
"Loc43","(234,235]",235,2385,0,43,"Mut3","D7"
"Loc43","(235,236]",236,1053,0,43,"Mut3","D7"
"Loc43","(236,237]",237,852,0,43,"Mut3","D7"
"Loc43","(237,238]",238,2832,0,43,"Mut3","D7"
"Loc43","(238,239]",239,2272,0,43,"Mut3","D7"
"Loc43","(239,240]",240,2330,0,43,"Mut3","D7"
"Loc44","(-0.24,1]",1,340,532,44,"Mut3","D8"
"Loc44","(1,2.01]",2,689,5,44,"Mut3","D8"
"Loc44","(2.01,3.01]",3,373,0,44,"Mut3","D8"
"Loc44","(3.01,4.02]",4,788,103,44,"Mut3","D8"
"Loc44","(4.02,5.02]",5,651,0,44,"Mut3","D8"
"Loc44","(5.02,6.03]",6,1803,41,44,"Mut3","D8"
"Loc44","(6.03,7.03]",7,515,39,44,"Mut3","D8"
"Loc44","(7.03,8.03]",8,1228,0,44,"Mut3","D8"
"Loc44","(8.03,9.04]",9,919,83,44,"Mut3","D8"
"Loc44","(9.04,10]",10,1013,422,44,"Mut3","D8"
"Loc44","(10,11]",11,1598,0,44,"Mut3","D8"
"Loc44","(11,12.1]",12,675,0,44,"Mut3","D8"
"Loc44","(12.1,13.1]",13,2593,644,44,"Mut3","D8"
"Loc44","(13.1,14.1]",14,1577,0,44,"Mut3","D8"
"Loc44","(14.1,15.1]",15,1277,2,44,"Mut3","D8"
"Loc44","(15.1,16.1]",16,959,338,44,"Mut3","D8"
"Loc44","(16.1,17.1]",17,286,0,44,"Mut3","D8"
"Loc44","(17.1,18.1]",18,2980,0,44,"Mut3","D8"
"Loc44","(18.1,19.1]",19,811,2,44,"Mut3","D8"
"Loc44","(19.1,20.1]",20,1294,0,44,"Mut3","D8"
"Loc44","(20.1,21.1]",21,802,3,44,"Mut3","D8"
"Loc44","(21.1,22.1]",22,874,0,44,"Mut3","D8"
"Loc44","(22.1,23.1]",23,878,2,44,"Mut3","D8"
"Loc44","(23.1,24.1]",24,1183,0,44,"Mut3","D8"
"Loc44","(24.1,25.1]",25,1848,0,44,"Mut3","D8"
"Loc44","(25.1,26.1]",26,1151,0,44,"Mut3","D8"
"Loc44","(26.1,27.1]",27,1350,0,44,"Mut3","D8"
"Loc44","(27.1,28.1]",28,607,0,44,"Mut3","D8"
"Loc44","(28.1,29.1]",29,559,0,44,"Mut3","D8"
"Loc44","(29.1,30.1]",30,1556,0,44,"Mut3","D8"
"Loc44","(30.1,31.1]",31,1181,0,44,"Mut3","D8"
"Loc44","(31.1,32.1]",32,945,0,44,"Mut3","D8"
"Loc44","(32.1,33.1]",33,1242,0,44,"Mut3","D8"
"Loc44","(33.1,34.1]",34,592,689,44,"Mut3","D8"
"Loc44","(34.1,35.1]",35,1612,0,44,"Mut3","D8"
"Loc44","(35.1,36.2]",36,1660,0,44,"Mut3","D8"
"Loc44","(36.2,37.2]",37,300,0,44,"Mut3","D8"
"Loc44","(37.2,38.2]",38,886,6,44,"Mut3","D8"
"Loc44","(38.2,39.2]",39,593,0,44,"Mut3","D8"
"Loc44","(39.2,40.2]",40,1700,0,44,"Mut3","D8"
"Loc44","(40.2,41.2]",41,1251,0,44,"Mut3","D8"
"Loc44","(41.2,42.2]",42,224,0,44,"Mut3","D8"
"Loc44","(42.2,43.2]",43,2372,0,44,"Mut3","D8"
"Loc44","(43.2,44.2]",44,258,0,44,"Mut3","D8"
"Loc44","(44.2,45.2]",45,494,0,44,"Mut3","D8"
"Loc44","(45.2,46.2]",46,1473,231,44,"Mut3","D8"
"Loc44","(46.2,47.2]",47,1756,112,44,"Mut3","D8"
"Loc44","(47.2,48.2]",48,455,0,44,"Mut3","D8"
"Loc44","(48.2,49.2]",49,1675,0,44,"Mut3","D8"
"Loc44","(49.2,50.2]",50,0,0,44,"Mut3","D8"
"Loc44","(50.2,51.2]",51,454,0,44,"Mut3","D8"
"Loc44","(51.2,52.2]",52,289,0,44,"Mut3","D8"
